Time,Bid,Ask,EUR,BTC,Trade,minPrice,maxPrice
13 Jan 14 21:52,611.04,613.10,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 22:03,611.22,613.14,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 22:13,614.24,614.24,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 22:23,613.01,613.14,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 22:33,610.00,611.61,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 22:43,614.25,614.33,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 22:53,615.11,615.99,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 23:03,615.52,616.95,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 23:13,618.50,618.90,42.63,0.142299,0.00,575.23,661.52
13 Jan 14 23:23,617.46,618.88,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 06:18,615.10,618.89,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 06:28,617.01,619.01,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 06:38,611.48,612.69,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 06:48,611.48,614.10,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 06:58,611.47,613.49,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:07,611.46,613.49,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:07,611.46,613.49,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:17,611.46,613.49,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:27,611.46,612.00,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:37,611.46,613.48,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:47,611.47,612.99,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 07:57,611.47,613.48,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 08:07,613.55,614.48,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 08:17,615.31,616.70,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 08:28,615.32,616.69,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 08:38,617.50,617.55,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 08:48,617.71,618.00,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 08:58,618.72,619.01,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 09:08,618.73,619.12,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 09:18,617.54,619.08,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 09:28,616.72,618.87,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 09:38,617.32,617.53,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 09:48,616.61,619.07,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 09:58,616.60,616.61,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 10:08,615.01,617.00,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 10:18,615.01,615.99,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 10:28,614.12,615.99,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 10:38,613.51,614.50,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 10:48,612.52,614.46,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 10:59,613.00,614.46,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 11:09,614.01,614.46,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 11:19,613.81,616.00,42.63,0.142299,0.00,575.23,661.52
14 Jan 14 11:29,613.11,615.65,42.63,0.142299,0.00,575.23,661.52
